name,,count
India,781217.5,174598311.5
India,257448,174598311.5
India,646321.5,174598311.5
India,2934655,174598311.5
India,127342,174598311.5
India,200762,174598311.5
India,483129,174598311.5
India,169127,174598311.5
India,515574,174598311.5
India,198453,174598311.5
India,333200,174598311.5
India,95929,174598311.5
India,436780,174598311.5
India,197233,174598311.5
India,485348,174598311.5
India,272036,174598311.5
India,287786.5,174598311.5
India,177081,174598311.5
India,138243,174598311.5
India,338975,174598311.5
India,158569,174598311.5
India,76915,174598311.5
India,155029,174598311.5
India,489022,174598311.5
India,219093.5,174598311.5
India,219571,174598311.5
India,139264,174598311.5
India,102330.5,174598311.5
India,547271.5,174598311.5
India,39737,174598311.5
India,163000,174598311.5
India,289429,174598311.5
India,509790,174598311.5
India,195891,174598311.5
India,44971,174598311.5
India,274176,174598311.5
India,203264,174598311.5
India,292923,174598311.5
India,1034690,174598311.5
India,324726,174598311.5
India,270967,174598311.5
India,751017.5,174598311.5
India,361680.5,174598311.5
India,379450,174598311.5
India,461734.5,174598311.5
India,669144,174598311.5
India,423026.5,174598311.5
India,144260.5,174598311.5
India,244254.5,174598311.5
India,446260.5,174598311.5
India,674246,174598311.5
India,301725,174598311.5
India,145926,174598311.5
India,423692,174598311.5
India,186778,174598311.5
India,541081,174598311.5
India,351522,174598311.5
India,530577,174598311.5
India,353482.5,174598311.5
India,469344.5,174598311.5
India,391034.5,174598311.5
India,609472.5,174598311.5
India,436094,174598311.5
India,200797,174598311.5
India,946685.5,174598311.5
India,628283.5,174598311.5
India,1009056,174598311.5
India,1064720.5,174598311.5
India,1381248.5,174598311.5
India,16140,174598311.5
India,820089,174598311.5
India,1137219,174598311.5
India,754069.5,174598311.5
India,1270095.5,174598311.5
India,1511027.5,174598311.5
India,779103.5,174598311.5
India,1310592,174598311.5
India,732818,174598311.5
India,930229,174598311.5
India,1582738,174598311.5
India,1179941,174598311.5
India,1394000,174598311.5
India,1057928.5,174598311.5
India,1005793.5,174598311.5
India,869076.5,174598311.5
India,1061848,174598311.5
India,580000,174598311.5
India,841402,174598311.5
India,597009.5,174598311.5
India,877656.5,174598311.5
India,482546.5,174598311.5
India,655920.5,174598311.5
India,587136,174598311.5
India,466179.5,174598311.5
India,500258,174598311.5
India,1597184,174598311.5
India,795044,174598311.5
India,958238,174598311.5
India,2583505.5,174598311.5
India,484873,174598311.5
India,945227,174598311.5
India,361548,174598311.5
India,777497.5,174598311.5
India,1157584,174598311.5
India,1931520.5,174598311.5
India,227411,174598311.5
India,825698,174598311.5
India,863242,174598311.5
India,696461,174598311.5
India,803121.5,174598311.5
India,958169,174598311.5
India,1296089,174598311.5
India,1152225,174598311.5
India,1258202,174598311.5
India,1328000,174598311.5
India,1097000,174598311.5
India,1663457,174598311.5
India,1101954,174598311.5
India,1327911.5,174598311.5
India,11779606.5,174598311.5
India,4986908,174598311.5
India,3803872,174598311.5
India,2341009,174598311.5
India,2814379,174598311.5
India,2992624.5,174598311.5
India,1878960,174598311.5
India,5745531.5,174598311.5
India,4547355,174598311.5
India,3368252,174598311.5
India,317797,174598311.5
India,5945523.5,174598311.5
India,15834918,174598311.5
India,9709196,174598311.5
Indonesia,405494.5,43823828.5
Indonesia,183721.5,43823828.5
Indonesia,1305,43823828.5
Indonesia,192786.5,43823828.5
Indonesia,60611,43823828.5
Indonesia,302855,43823828.5
Indonesia,50354,43823828.5
Indonesia,44096,43823828.5
Indonesia,26172.5,43823828.5
Indonesia,409041.5,43823828.5
Indonesia,35183,43823828.5
Indonesia,24412,43823828.5
Indonesia,43550.5,43823828.5
Indonesia,41507,43823828.5
Indonesia,103610,43823828.5
Indonesia,26021,43823828.5
Indonesia,117256,43823828.5
Indonesia,123263,43823828.5
Indonesia,276414,43823828.5
Indonesia,1174964,43823828.5
Indonesia,122785,43823828.5
Indonesia,264972.5,43823828.5
Indonesia,237084,43823828.5
Indonesia,174322.5,43823828.5
Indonesia,111461,43823828.5
Indonesia,164767,43823828.5
Indonesia,1949165,43823828.5
Indonesia,174925,43823828.5
Indonesia,881801,43823828.5
Indonesia,83754,43823828.5
Indonesia,22879.5,43823828.5
Indonesia,184126,43823828.5
Indonesia,84656,43823828.5
Indonesia,140295,43823828.5
Indonesia,76242,43823828.5
Indonesia,181656,43823828.5
Indonesia,343161,43823828.5
Indonesia,112557,43823828.5
Indonesia,186099,43823828.5
Indonesia,235143,43823828.5
Indonesia,132416,43823828.5
Indonesia,35990.5,43823828.5
Indonesia,75941.5,43823828.5
Indonesia,60930,43823828.5
Indonesia,9960,43823828.5
Indonesia,2444,43823828.5
Indonesia,58953,43823828.5
Indonesia,182731,43823828.5
Indonesia,155046,43823828.5
Indonesia,176069,43823828.5
Indonesia,140,43823828.5
Indonesia,56773,43823828.5
Indonesia,79381.5,43823828.5
Indonesia,18512.5,43823828.5
Indonesia,148289,43823828.5
Indonesia,101691,43823828.5
Indonesia,569133.5,43823828.5
Indonesia,125535,43823828.5
Indonesia,148513,43823828.5
Indonesia,275407,43823828.5
Indonesia,705218,43823828.5
Indonesia,449497.5,43823828.5
Indonesia,636660,43823828.5
Indonesia,165377,43823828.5
Indonesia,473871,43823828.5
Indonesia,28834.5,43823828.5
Indonesia,34412,43823828.5
Indonesia,114648,43823828.5
Indonesia,473694,43823828.5
Indonesia,254298,43823828.5
Indonesia,271143,43823828.5
Indonesia,859000,43823828.5
Indonesia,368192.5,43823828.5
Indonesia,578807.5,43823828.5
Indonesia,42366,43823828.5
Indonesia,50469.5,43823828.5
Indonesia,99785.5,43823828.5
Indonesia,298585,43823828.5
Indonesia,164844,43823828.5
Indonesia,44272.5,43823828.5
Indonesia,438706.5,43823828.5
Indonesia,63847,43823828.5
Indonesia,144626,43823828.5
Indonesia,227561,43823828.5
Indonesia,106101,43823828.5
Indonesia,152118,43823828.5
Indonesia,344065.5,43823828.5
Indonesia,439885.5,43823828.5
Indonesia,555308,43823828.5
Indonesia,795757,43823828.5
Indonesia,61591,43823828.5
Indonesia,775858,43823828.5
Indonesia,270798,43823828.5
Indonesia,87776,43823828.5
Indonesia,254846,43823828.5
Indonesia,847676,43823828.5
Indonesia,145273.5,43823828.5
Indonesia,1342042,43823828.5
Indonesia,1595250,43823828.5
Indonesia,588206.5,43823828.5
Indonesia,1262000,43823828.5
Indonesia,1932985.5,43823828.5
Indonesia,2046859.5,43823828.5
Indonesia,2609829,43823828.5
Indonesia,8832560.5,43823828.5
Iran,96786,30444730.5
Iran,129153,30444730.5
Iran,124429,30444730.5
Iran,125304,30444730.5
Iran,172215,30444730.5
Iran,132586.5,30444730.5
Iran,251958,30444730.5
Iran,176573,30444730.5
Iran,355012.5,30444730.5
Iran,577307,30444730.5
Iran,98993.5,30444730.5
Iran,331798,30444730.5
Iran,221314.5,30444730.5
Iran,200311.5,30444730.5
Iran,171007,30444730.5
Iran,118301,30444730.5
Iran,249394.5,30444730.5
Iran,437138,30444730.5
Iran,111259.5,30444730.5
Iran,145699,30444730.5
Iran,262980,30444730.5
Iran,210516,30444730.5
Iran,263431.5,30444730.5
Iran,117888,30444730.5
Iran,1423000,30444730.5
Iran,82517,30444730.5
Iran,315482,30444730.5
Iran,352511.5,30444730.5
Iran,146917,30444730.5
Iran,145384.5,30444730.5
Iran,463449,30444730.5
Iran,153428.5,30444730.5
Iran,189049,30444730.5
Iran,151385,30444730.5
Iran,11202,30444730.5
Iran,48806,30444730.5
Iran,1894,30444730.5
Iran,81753,30444730.5
Iran,128641.5,30444730.5
Iran,56544,30444730.5
Iran,126643,30444730.5
Iran,99268,30444730.5
Iran,556518,30444730.5
Iran,167218.5,30444730.5
Iran,315129,30444730.5
Iran,412678,30444730.5
Iran,933478,30444730.5
Iran,399093,30444730.5
Iran,828313,30444730.5
Iran,544737.5,30444730.5
Iran,260842.5,30444730.5
Iran,215910.5,30444730.5
Iran,177978.5,30444730.5
Iran,575433.5,30444730.5
Iran,451923.5,30444730.5
Iran,918572.5,30444730.5
Iran,414503.5,30444730.5
Iran,264293,30444730.5
Iran,1304713,30444730.5
Iran,1572883,30444730.5
Iran,1240000,30444730.5
Iran,2318126.5,30444730.5
Iran,7513154.5,30444730.5
Iraq,620500,14521523
Iraq,158508,14521523
Iraq,192447.5,14521523
Iraq,338604.5,14521523
Iraq,122340.5,14521523
Iraq,16420.5,14521523
Iraq,284830,14521523
Iraq,59677.5,14521523
Iraq,114957.5,14521523
Iraq,144465,14521523
Iraq,49534,14521523
Iraq,472571,14521523
Iraq,163934,14521523
Iraq,425898,14521523
Iraq,334154.5,14521523
Iraq,318341.5,14521523
Iraq,654318,14521523
Iraq,226014.5,14521523
Iraq,17199.5,14521523
Iraq,210989,14521523
Iraq,479652.5,14521523
Iraq,795870,14521523
Iraq,555052.5,14521523
Iraq,1228467,14521523
Iraq,612776,14521523
Iraq,870000,14521523
Iraq,5054000,14521523
Ireland,4860,1551240
Ireland,5937,1551240
Ireland,8143.5,1551240
Ireland,49275,1551240
Ireland,24662.5,1551240
Ireland,2229,1551240
Ireland,34987,1551240
Ireland,38884,1551240
Ireland,73140,1551240
Ireland,21401,1551240
Ireland,9601,1551240
Ireland,17214,1551240
Ireland,162852,1551240
Ireland,84066,1551240
Ireland,1013988,1551240
Isle of Man,31036,31036
Israel,63860,3667972.5
Israel,196504,3667972.5
Israel,639150,3667972.5
Israel,108129.5,3667972.5
Israel,915150,3667972.5
Israel,1745179,3667972.5
Italy,69060,16374337
Italy,50762,16374337
Italy,34062,16374337
Italy,175034.5,16374337
Italy,59313.5,16374337
Italy,32168,16374337
Italy,179034.5,16374337
Italy,164744,16374337
Italy,99962,16374337
Italy,67361,16374337
Italy,63410.5,16374337
Italy,88966,16374337
Italy,167438,16374337
Italy,107019.5,16374337
Italy,128726.5,16374337
Italy,164734,16374337
Italy,124302.5,16374337
Italy,121754,16374337
Italy,429694.5,16374337
Italy,44341,16374337
Italy,227880,16374337
Italy,146515,16374337
Italy,145016.5,16374337
Italy,48731,16374337
Italy,82613,16374337
Italy,90541,16374337
Italy,546922,16374337
Italy,59280,16374337
Italy,408554.5,16374337
Italy,147028,16374337
Italy,122942.5,16374337
Italy,96759,16374337
Italy,148807,16374337
Italy,224047.5,16374337
Italy,60481.5,16374337
Italy,123110,16374337
Italy,215537.5,16374337
Italy,62201.5,16374337
Italy,55674,16374337
Italy,95599,16374337
Italy,141998,16374337
Italy,160658,16374337
Italy,213609.5,16374337
Italy,95442,16374337
Italy,106377,16374337
Italy,300333.5,16374337
Italy,102822.5,16374337
Italy,1258631.5,16374337
Italy,624724,16374337
Italy,935758.5,16374337
Italy,482908,16374337
Italy,270816,16374337
Italy,767587.5,16374337
Italy,1619486,16374337
Italy,2125830.5,16374337
Italy,1687226,16374337
Ivory Coast,27504,6020799.5
Ivory Coast,60962,6020799.5
Ivory Coast,127867,6020799.5
Ivory Coast,39005,6020799.5
Ivory Coast,37654,6020799.5
Ivory Coast,57410,6020799.5
Ivory Coast,34488,6020799.5
Ivory Coast,143157.5,6020799.5
Ivory Coast,31880,6020799.5
Ivory Coast,111188,6020799.5
Ivory Coast,83712.5,6020799.5
Ivory Coast,203512,6020799.5
Ivory Coast,30842.5,6020799.5
Ivory Coast,38501.5,6020799.5
Ivory Coast,73027.5,6020799.5
Ivory Coast,46467.5,6020799.5
Ivory Coast,61226.5,6020799.5
Ivory Coast,71287,6020799.5
Ivory Coast,37490,6020799.5
Ivory Coast,87809,6020799.5
Ivory Coast,172535,6020799.5
Ivory Coast,235410,6020799.5
Ivory Coast,511151,6020799.5
Ivory Coast,200514.5,6020799.5
Ivory Coast,3496197.5,6020799.5
Jamaica,6289,1527933.5
Jamaica,47115,1527933.5
Jamaica,4229,1527933.5
Jamaica,7779,1527933.5
Jamaica,25260.5,1527933.5
Jamaica,14400,1527933.5
Jamaica,13671,1527933.5
Jamaica,7906,1527933.5
Jamaica,96494,1527933.5
Jamaica,11536,1527933.5
Jamaica,89948.5,1527933.5
Jamaica,297531.5,1527933.5
Jamaica,104437.5,1527933.5
Jamaica,801336.5,1527933.5
Japan,752872,67031366.5
Japan,236198.5,67031366.5
Japan,68513.5,67031366.5
Japan,329861.5,67031366.5
Japan,355552.5,67031366.5
Japan,329172,67031366.5
Japan,124437,67031366.5
Japan,437802.5,67031366.5
Japan,313791,67031366.5
Japan,1372025.5,67031366.5
Japan,337931,67031366.5
Japan,558808.5,67031366.5
Japan,579399,67031366.5
Japan,302581,67031366.5
Japan,196807.5,67031366.5
Japan,150527,67031366.5
Japan,142635.5,67031366.5
Japan,224347.5,67031366.5
Japan,990286.5,67031366.5
Japan,699327.5,67031366.5
Japan,412100.5,67031366.5
Japan,405304.5,67031366.5
Japan,392484.5,67031366.5
Japan,217796.5,67031366.5
Japan,686446.5,67031366.5
Japan,887242.5,67031366.5
Japan,169614,67031366.5
Japan,161355.5,67031366.5
Japan,103971.5,67031366.5
Japan,139260.5,67031366.5
Japan,241288.5,67031366.5
Japan,62531.5,67031366.5
Japan,395503,67031366.5
Japan,300215,67031366.5
Japan,193770,67031366.5
Japan,324677,67031366.5
Japan,187560,67031366.5
Japan,263373.5,67031366.5
Japan,88052.5,67031366.5
Japan,536092.5,67031366.5
Japan,525089,67031366.5
Japan,505093,67031366.5
Japan,125936.5,67031366.5
Japan,341079.5,67031366.5
Japan,1528478,67031366.5
Japan,3697894,67031366.5
Japan,300962.5,67031366.5
Japan,281571.5,67031366.5
Japan,171700.5,67031366.5
Japan,225575,67031366.5
Japan,278961.5,67031366.5
Japan,294782.5,67031366.5
Japan,537534.5,67031366.5
Japan,2092144.5,67031366.5
Japan,317793.5,67031366.5
Japan,611572,67031366.5
Japan,323095,67031366.5
Japan,2710639.5,67031366.5
Japan,477243.5,67031366.5
Japan,191089,67031366.5
Japan,289357,67031366.5
Japan,1632320,67031366.5
Japan,1643781,67031366.5
Japan,86507.5,67031366.5
Japan,422829.5,67031366.5
Japan,1594420.5,67031366.5
Japan,2202893,67031366.5
Japan,6943206.5,67031366.5
Japan,22006299.5,67031366.5
Jordan,57118,2763952
Jordan,25429,2763952
Jordan,50350,2763952
Jordan,471020,2763952
Jordan,110439,2763952
Jordan,843678,2763952
Jordan,95048,2763952
Jordan,50870,2763952
Jordan,1060000,2763952
Kazakhstan,5277,7161013.5
Kazakhstan,147443,7161013.5
Kazakhstan,12169,7161013.5
Kazakhstan,7189,7161013.5
Kazakhstan,4196,7161013.5
Kazakhstan,5359.5,7161013.5
Kazakhstan,107,7161013.5
Kazakhstan,23631.5,7161013.5
Kazakhstan,701,7161013.5
Kazakhstan,20996,7161013.5
Kazakhstan,35459,7161013.5
Kazakhstan,30883,7161013.5
Kazakhstan,22148,7161013.5
Kazakhstan,55864.5,7161013.5
Kazakhstan,19023.5,7161013.5
Kazakhstan,27284.5,7161013.5
Kazakhstan,28267,7161013.5
Kazakhstan,4271,7161013.5
Kazakhstan,10009.5,7161013.5
Kazakhstan,44922,7161013.5
Kazakhstan,5693.5,7161013.5
Kazakhstan,3913.5,7161013.5
Kazakhstan,4345.5,7161013.5
Kazakhstan,25871,7161013.5
Kazakhstan,4761.5,7161013.5
Kazakhstan,3515.5,7161013.5
Kazakhstan,6824,7161013.5
Kazakhstan,30404.5,7161013.5
Kazakhstan,7065.5,7161013.5
Kazakhstan,14852,7161013.5
Kazakhstan,694,7161013.5
Kazakhstan,20365.5,7161013.5
Kazakhstan,8543,7161013.5
Kazakhstan,3969,7161013.5
Kazakhstan,19655,7161013.5
Kazakhstan,2331,7161013.5
Kazakhstan,17988.5,7161013.5
Kazakhstan,16400,7161013.5
Kazakhstan,6779,7161013.5
Kazakhstan,7128.5,7161013.5
Kazakhstan,5383,7161013.5
Kazakhstan,6311,7161013.5
Kazakhstan,5130.5,7161013.5
Kazakhstan,14199,7161013.5
Kazakhstan,47293.5,7161013.5
Kazakhstan,54710,7161013.5
Kazakhstan,5124.5,7161013.5
Kazakhstan,13854,7161013.5
Kazakhstan,61329,7161013.5
Kazakhstan,19116.5,7161013.5
Kazakhstan,3902,7161013.5
Kazakhstan,40319.5,7161013.5
Kazakhstan,11238,7161013.5
Kazakhstan,3236,7161013.5
Kazakhstan,8895,7161013.5
Kazakhstan,39466.5,7161013.5
Kazakhstan,92.5,7161013.5
Kazakhstan,41112,7161013.5
Kazakhstan,10200,7161013.5
Kazakhstan,16247,7161013.5
Kazakhstan,35743,7161013.5
Kazakhstan,21614,7161013.5
Kazakhstan,48760.5,7161013.5
Kazakhstan,223450.5,7161013.5
Kazakhstan,36175,7161013.5
Kazakhstan,25442,7161013.5
Kazakhstan,35308,7161013.5
Kazakhstan,126658.5,7161013.5
Kazakhstan,167193.5,7161013.5
Kazakhstan,104357,7161013.5
Kazakhstan,4899,7161013.5
Kazakhstan,80586,7161013.5
Kazakhstan,214579,7161013.5
Kazakhstan,39670,7161013.5
Kazakhstan,88380,7161013.5
Kazakhstan,86743.5,7161013.5
Kazakhstan,27256,7161013.5
Kazakhstan,3436,7161013.5
Kazakhstan,30185,7161013.5
Kazakhstan,37103,7161013.5
Kazakhstan,204894,7161013.5
Kazakhstan,32452,7161013.5
Kazakhstan,4479,7161013.5
Kazakhstan,260493,7161013.5
Kazakhstan,104235.5,7161013.5
Kazakhstan,213259.5,7161013.5
Kazakhstan,170583,7161013.5
Kazakhstan,124669,7161013.5
Kazakhstan,316254,7161013.5
Kazakhstan,302066.5,7161013.5
Kazakhstan,284350.5,7161013.5
Kazakhstan,439712,7161013.5
Kazakhstan,332723.5,7161013.5
Kazakhstan,335312.5,7161013.5
Kazakhstan,378273.5,7161013.5
Kazakhstan,1096256,7161013.5
Kenya,51084,5895685
Kenya,9546.5,5895685
Kenya,46771,5895685
Kenya,88448,5895685
Kenya,34342,5895685
Kenya,20841,5895685
Kenya,2004,5895685
Kenya,17089.5,5895685
Kenya,15052.5,5895685
Kenya,36942.5,5895685
Kenya,7664.5,5895685
Kenya,41174.5,5895685
Kenya,67300,5895685
Kenya,112809,5895685
Kenya,55962,5895685
Kenya,63426,5895685
Kenya,40240,5895685
Kenya,65948,5895685
Kenya,3945,5895685
Kenya,414,5895685
Kenya,28055.5,5895685
Kenya,63228.5,5895685
Kenya,93571.5,5895685
Kenya,91248,5895685
Kenya,2376,5895685
Kenya,28547,5895685
Kenya,15910.5,5895685
Kenya,20540,5895685
Kenya,312315,5895685
Kenya,17435,5895685
Kenya,81160,5895685
Kenya,306047,5895685
Kenya,47226,5895685
Kenya,285913.5,5895685
Kenya,840834,5895685
Kenya,2880273.5,5895685
Kiribati,25668,25668
Kosovo,157574.5,582756
Kosovo,93481.5,582756
Kosovo,331700,582756
Kuwait,164212,1488700
Kuwait,68763,1488700
Kuwait,194193,1488700
Kuwait,1061532,1488700
Kyrgyzstan,87953.5,1698009.5
